FACID	JURISID	JURISSIZE	WEIGHT	NAME	YEAR	CONFPOP	CONFPOP_FLAG	NCONPOP	NCONPOP_FLAG	TOTPOP	TOTPOP_FLAG	WEEK	WEEK_FLAG	WEEKN	WEEKN_FLAG	NONCITZ	NONCITZ_FLAG	ADULTM	ADULTM_FLAG	ADULTF	ADULTF_FLAG	JUVM	JUVM_FLAG	JUVF	JUVF_FLAG	TOTGENDER	TOTGENDER_FLAG	ADLTJUV	ADLTJUV_FLAG	CONV	CONV_FLAG	CONVUNSENT	CONVUNSENT_FLAG	CONVSENT	CONVSENT_FLAG	UNCONV	UNCONV_FLAG	UNCONVTRIAL	UNCONVTRIAL_FLAG	UNCONVHOLD	UNCONVHOLD_FLAG	UNCONVOTHER	UNCONVOTHER_FLAG	TOTCONVSTATUS	TOTCONVSTATUS_FLAG	FELONY	FELONY_FLAG	MISD	MISD_FLAG	OTHEROFFSPEC	OTHEROFF	OTHEROFF_FLAG	TOTOFF	TOTOFF_FLAG	WHITE	WHITE_FLAG	BLACK	BLACK_FLAG	HISP	HISP_FLAG	AIAN	AIAN_FLAG	ASIAN	ASIAN_FLAG	NHOPI	NHOPI_FLAG	TWORACE	TWORACE_FLAG	OTHERRACESPEC	OTHERRACE	OTHERRACE_FLAG	RACEDK	RACEDK_FLAG	RACETOTAL	RACETOTAL_FLAG	MARSHALS	MARSHALS_FLAG	BOP	BOP_FLAG	ICE	ICE_FLAG	BIA	BIA_FLAG	S3Q10A5SPEC	S3Q10A5	S3Q10A5_FLAG	INSTATEPRIS	INSTATEPRIS_FLAG	OUTSTATEPRIS	OUTSTATEPRIS_FLAG	TRIBAL	TRIBAL_FLAG	INSTATEJAIL	INSTATEJAIL_FLAG	OUTSTATEJAIL	OUTSTATEJAIL_FLAG	S3Q10E	S3Q10E_FLAG	PEAKDATE	PEAKPOP	PEAKPOP_FLAG	ADPMALE	ADPMALE_FLAG	ADPFEMALE	ADPFEMALE_FLAG	ADP	ADP_FLAG	RATED	RATED_FLAG	ADMISMALE	ADMISMALE_FLAG	ADMISFEMALE	ADMISFEMALE_FLAG	ADMIS	ADMIS_FLAG	RELEASEMALE	RELEASEMALE_FLAG	RELEASEFEMALE	RELEASEFEMALE_FLAG	RELEASE	RELEASE_FLAG	EMONITOR	EMONITOR_FLAG	HOMEDETN	HOMEDETN_FLAG	COMMSRV	COMMSRV_FLAG	DAYREPORT	DAYREPORT_FLAG	PRETRIAL	PRETRIAL_FLAG	ALTWORK	ALTWORK_FLAG	TREATMENT	TREATMENT_FLAG	OTRNONCONFSPEC	OTRNONCONF	OTRNONCONF_FLAG	NONCONFD	NONCONFD_FLAG	COST	COST_FLAG	CORRSTAFF	CORRSTAFF_FLAG	CORRSTAFFMALE	CORRSTAFFMALE_FLAG	CORRSTAFFFEMALE	CORRSTAFFFEMALE_FLAG	OTHERSTAFF	OTHERSTAFF_FLAG	OTHERSTAFFMALE	OTHERSTAFFMALE_FLAG	OTHERSTAFFFEMALE	OTHERSTAFFFEMALE_FLAG	TOTALSTAFF	TOTALSTAFF_FLAG	CORRWHITE	CORRWHITE_FLAG	CORRBLACK	CORRBLACK_FLAG	CORRHISP	CORRHISP_FLAG	CORRAIAN	CORRAIAN_FLAG	CORRASIAN	CORRASIAN_FLAG	CORRNHOPI	CORRNHOPI_FLAG	CORRTWORACE	CORRTWORACE_FLAG	CORROTHERRACESPEC	CORROTHERRACE	CORROTHERRACE_FLAG	CORRRACEDK	CORRRACEDK_FLAG	CORRRACETOTAL	CORRRACETOTAL_FLAG
261042042061000000000	261042042	2	1.0338247347	Henry County Jail	2013	72	1	0	0	72	1	1	0	2	1	0	0	67	0	5	0	0	0	0	0	72	1	0	0	2	1	0	0	2	0	70	1	68	1	2	1	0	0	72	1	49	0	20	0	Municipal	3	0	72	1	60	0	9	0	3	0	0	0	0	0	0	0	0	0	 	0	0	0	0	72	1	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	23	0	0	0	23	0	12	78	0	71	0	10	0	81	0	118	0	1500	1	500	1	2000	1	1450	1	450	1	1900	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	980000	1	17	0	11	0	6	0	1	0	1	0	0	0	18	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	17	0
331022021062000000000	331022021	1	1.0591577412	Herkimer Co. Corr. Fac.	2013	26	0	0	0	26	0	1	0	1	0	0	0	21	0	4	0	1	0	0	0	26	0	1	0	6	0	0	0	6	0	20	0	20	0	0	0	0	0	26	0	13	0	9	0	ProbationorParole	4	0	26	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	26	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	31	0	21	0	5	0	26	0	41	0	611	0	144	0	755	0	610	0	147	0	757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	-1	-1	10	3	6	3	4	3	0	3	0	3	0	3	10	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	 	-1	-1	-1	-1	-1	-1
181079079060100000000	181079079	3	1.1174164762	Herman Ford Detention Center	2013	136	1	0	1	136	1	1	0	8	1	0	1	125	1	11	1	0	1	0	1	136	1	0	0	110	1	55	1	55	1	26	1	13	1	13	1	0	1	136	1	110	1	26	1	 	0	0	136	1	117	1	19	1	0	1	0	1	0	1	0	1	0	1	 	0	1	0	1	136	1	0	1	0	1	0	1	0	1	 	0	1	98	1	0	1	0	1	1	1	0	1	99	1	15	145	0	119	1	15	1	134	1	196	1	1283	1	556	1	1839	1	739	1	289	1	1028	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	2400000	1	19	1	14	1	5	1	7	1	2	1	5	1	26	1	19	1	0	1	0	1	0	1	0	1	0	1	0	1	 	0	1	0	1	19	1
341046046061000000000	341046046	2	1.0410649551	Hertford County Jail	2013	87	1	0	0	87	0	1	0	8	1	0	0	65	1	11	1	8	1	3	1	87	1	4	1	70	1	65	1	5	1	17	1	12	1	3	1	2	1	87	1	25	1	62	1	 	0	1	87	1	21	1	66	1	0	1	0	1	0	1	0	1	0	1	 	0	1	0	1	87	1	0	1	0	1	0	1	0	1	 	0	1	0	1	0	1	0	1	0	1	0	1	0	1	2	87	1	75	1	12	1	87	1	87	1	75	1	12	1	87	1	75	1	12	1	87	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	-1	-1	14	3	9	3	5	3	4	3	1	3	3	3	18	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	 	-1	-1	-1	-1	-1	-1
431041041061000000000	431041041	3	1.112747792	Hickman Co. Jail	2013	107	0	0	0	107	0	1	0	0	0	0	0	83	0	24	0	0	0	0	0	107	0	0	0	75	0	32	0	75	0	32	0	32	0	0	0	0	0	107	0	63	0	12	0	pretrial	32	0	107	0	96	0	6	0	5	0	0	0	0	0	0	0	0	0	 	0	0	0	0	107	0	0	0	0	0	5	0	0	0	 	0	0	58	0	0	0	0	0	0	0	0	0	63	0	2	118	0	101	0	28	0	129	0	107	0	83	0	24	0	107	0	1280	0	540	0	1820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	50809733	0	22	0	12	0	10	0	4	0	3	0	1	0	26	0	21	0	1	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	22	0
181053053060100000000	181053053	2	1.1174164762	Hickman County Detention Center	2013	46	0	0	0	46	0	1	0	0	1	0	0	46	0	0	0	0	0	0	0	46	0	0	0	35	0	0	0	35	0	11	0	11	0	0	0	0	0	46	0	40	0	6	0	 	0	0	46	0	22	0	23	0	1	0	0	0	0	0	0	0	0	0	 	0	0	0	0	46	0	0	0	0	0	0	0	0	0	 	0	0	34	0	0	0	0	0	3	0	0	0	37	0	17	49	0	50	0	0	0	50	0	80	0	282	0	0	0	282	0	283	0	0	0	283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	1203964	0	16	0	9	0	7	0	1	0	0	0	1	0	17	0	14	0	2	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	16	0
261043043061000000000	261043043	1	1.0338247347	Hickory County Jail	2013	3	0	0	0	3	0	0	0	-1	1	0	0	2	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	3	0	2	0	1	0	 	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	3	0	0	0	0	0	0	0	0	0	 	0	0	3	0	0	0	0	0	0	0	0	0	3	0	15	8	0	4	0	1	0	5	0	16	0	284	0	19	0	303	0	281	0	18	0	299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	389930	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	1	0
441108108061000000000	441108108	6	1.0327425388	Hidalgo County Adult Detention Center	2013	1085	0	0	0	1085	0	1	0	19	0	-1	-1	973	3	112	3	0	3	0	3	1085	0	0	3	325	0	0	0	325	0	760	0	-1	-1	-1	-1	-1	-1	1085	0	587	0	456	0	holdforotheragencies	42	0	1085	0	426	3	511	3	141	3	0	3	7	3	0	3	0	3	 	0	3	0	3	1085	0	0	0	6	0	-1	-1	-1	-1	 	0	0	216	0	0	0	-1	-1	27	0	15	0	42	0	9	1137	0	1017	0	80	0	1097	0	1232	0	15928	0	4034	0	19962	0	-1	-1	-1	-1	20993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	-1	-1	335	0	282	1	53	1	59	0	26	0	33	0	394	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0
361036036061000000000	361036036	2	1.0105075683	Highland County Jail	2013	62	0	0	0	62	0	0	0	-1	1	0	0	47	0	15	0	0	0	0	0	62	0	0	0	37	0	0	0	37	0	25	0	24	0	1	0	0	0	62	0	23	0	39	0	 	0	0	62	0	60	0	2	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	62	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	64	0	50	0	15	0	65	0	72	0	1617	0	702	0	2319	0	1626	0	698	0	2324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	898880	1	21	0	15	0	6	0	2	0	1	0	1	0	23	0	20	0	1	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	21	0
362018023061000000000	362018023	1	1.0105075683	Highland Heights Police Department	2013	1	0	0	0	1	0	0	0	-1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	 	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	1	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	2	0	1	0	1	0	2	0	6	0	153	0	97	0	250	0	153	0	97	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	2500000	0	0	0	0	0	0	0	6	1	2	0	4	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	-1	-1
101028028061000000000	101028028	4	1.0460018682	Highlands Co. Sheriff's Office Detention Facility	2013	410	0	0	0	410	0	0	0	-1	1	8	0	319	0	87	0	4	0	0	0	410	0	4	0	91	0	0	0	91	0	319	0	316	0	3	0	0	0	410	0	328	0	79	0	Holdingforotherjurisdiction	3	0	410	0	267	0	116	0	25	0	0	0	0	0	0	0	2	0	 	0	0	0	0	410	0	0	0	0	0	8	0	0	0	 	0	0	4	0	0	0	0	0	3	0	0	0	15	0	16	410	0	334	0	71	0	405	0	504	0	3134	0	1229	0	4363	0	3017	0	1173	0	4190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	818762813	0	76	0	57	0	19	0	26	0	8	0	18	0	102	0	67	0	8	0	1	0	0	0	0	0	0	0	0	0	 	0	0	0	0	76	0
441109109061000000000	441109109	3	1.0327425388	Hill Co. Law Enforcement Ctr.	2013	138	0	0	0	138	0	1	0	11	0	7	0	110	0	28	0	0	0	0	0	138	0	0	0	38	0	0	0	38	0	100	0	90	0	10	0	0	0	138	0	111	0	24	0	ChildSupport;BWCivil	3	0	138	0	81	0	40	0	17	0	0	0	0	0	0	0	0	0	 	0	0	0	0	138	0	0	0	0	0	7	0	0	0	 	0	0	10	0	0	0	0	0	6	0	0	0	23	0	1	176	0	109	0	30	0	139	0	203	0	1513	0	555	0	2068	0	1451	0	539	0	1990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	2320587	0	26	0	16	0	10	0	4	0	2	0	2	0	30	0	23	0	1	0	1	0	0	0	0	0	0	0	1	0	 	0	0	0	0	26	0
271021021061000000000	271021021	2	1.005279915	Hill County Jail	2013	51	0	0	0	51	0	1	0	0	0	1	0	38	0	13	0	0	0	0	0	51	0	0	0	15	0	3	0	12	0	36	0	35	0	1	0	0	0	51	0	24	0	27	0	 	0	0	51	0	9	0	1	0	2	0	34	0	0	0	0	0	5	0	 	0	0	0	0	51	0	0	0	0	0	1	0	0	0	 	0	0	7	0	0	0	0	0	9	0	0	0	17	0	21	58	0	40	1	10	1	50	1	79	0	1384	0	638	0	2022	0	-1	-1	-1	-1	1790	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	-1	-1	13	3	8	3	5	3	7	3	4	3	3	3	20	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	 	-1	-1	-1	-1	-1	-1
301006006061000000000	301006006	5	1	Hillsborough County Department Correction	2013	516	0	38	0	554	0	1	0	11	0	5	0	408	0	105	0	3	0	0	0	516	0	3	0	182	0	0	0	182	0	334	0	334	0	0	0	0	0	516	0	356	1	160	1	 	0	0	516	0	406	0	43	0	63	0	4	0	0	0	0	0	0	0	 	0	0	0	0	516	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	39	0	0	0	39	0	12	558	0	446	0	77	0	523	0	736	0	4127	0	1465	0	5592	0	3350	0	1454	0	4804	0	19	0	1	0	12	0	2	0	4	0	0	0	0	0	 	0	0	38	0	14100000	1	125	0	109	0	16	0	40	0	22	0	18	0	165	0	109	0	5	0	10	0	0	0	1	0	0	0	0	0	 	0	0	0	0	125	0
101029029060000005300	101029029	6	1.0460018682	Hillsborough County Falkenburg Road Jail	2013	2122	1	0	0	2122	1	1	0	2	3	-1	-1	1762	1	329	1	30	0	1	0	2122	1	31	0	567	3	-1	-1	-1	-1	1555	3	-1	-1	-1	-1	-1	-1	2122	0	-1	-1	-1	-1	 	-1	-1	-1	-1	779	3	1033	3	307	3	0	3	3	3	0	3	0	3	 	0	3	0	3	2122	0	-1	-1	-1	-1	-1	-1	-1	-1	 	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1790	1	300	1	2090	1	3632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	-1	-1	77	-1	57	3	20	3	7	3	1	3	6	3	84	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	 	-1	-1	-1	-1	-1	-1
101029029060000005300	101029029	6	1.0460018682	Hillsborough County Orient Road Jail	2013	590	1	56	0	646	1	1	0	0	3	-1	-1	540	1	50	1	0	0	0	0	590	1	0	0	14	3	-1	-1	-1	-1	576	3	-1	-1	-1	-1	-1	-1	590	0	-1	-1	-1	-1	 	-1	-1	-1	-1	286	3	208	3	93	3	0	3	3	3	0	3	0	3	 	0	3	0	3	590	0	-1	-1	-1	-1	-1	-1	-1	-1	 	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	497	1	84	1	581	1	1711	0	36541	0	12508	0	49049	0	36734	0	12507	0	49241	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	 	-1	-1	-1	-1	-1	-1	659	-1	531	3	128	3	315	3	130	3	185	3	974	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	 	-1	-1	-1	-1	-1	-1
231030030061000000000	231030030	2	1.1816735088	Hillsdale Co. Jail	2013	51	0	0	0	51	0	1	0	3	1	0	0	38	0	13	0	0	0	0	0	51	0	0	0	28	0	0	0	28	0	23	0	23	0	0	0	0	0	51	0	25	1	26	1	 	0	0	51	0	51	1	0	1	0	1	0	1	0	1	0	1	0	1	 	0	1	0	1	51	0	0	0	0	0	0	0	0	0	 	0	0	4	1	0	0	0	0	0	0	0	0	4	1	8	64	0	40	1	13	1	53	0	67	0	2000	1	500	1	2500	1	2000	1	500	1	2500	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	849635	0	13	0	11	0	2	0	1	0	1	0	0	0	14	0	11	0	0	0	2	0	0	0	0	0	0	0	0	0	 	0	0	0	0	13	0
251025025060000010100	251025025	5	1.2006770782	Hinds County Detention Center, Jail, and Penal Farm	2013	667	3	0	3	667	3	1	3	8	3	-1	-1	545	3	119	3	2	3	1	3	667	3	4	3	232	3	-1	-1	-1	-1	435	3	-1	-1	-1	-1	-1	-1	667	3	-1	-1	-1	-1	 	-1	-1	-1	-1	460	3	202	3	5	3	0	3	0	3	0	3	0	3	 	0	3	0	3	667	3	-1	-1	-1	-1	-1	-1	-1	-1	 	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	755	3	66	3	821	0	699	3	3179	3	420	3	3599	3	-1	-1	-1	-1	487	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	 	-1	-1	-1	-1	-1	-1	141	3	101	3	40	3	11	3	5	3	6	3	152	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	 	-1	-1	-1	-1	-1	-1
281044044061000000000	281044044	1	1.0271971655	Hitchcock Co. Jail	2013	3	0	0	0	3	0	0	0	-1	1	0	0	3	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	1	0	2	0	2	0	0	0	0	0	3	0	0	0	3	0	 	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	3	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	3	0	3	0	1	0	4	0	8	0	84	0	21	0	105	0	81	0	21	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	332000	0	7	0	1	0	6	0	3	0	2	0	1	0	10	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	7	0
322013002061000000000	322013002	1	1.4489397203	Hobbs City Det. Ctr.	2013	40	0	0	0	40	0	0	0	-1	1	3	0	30	0	10	0	0	0	0	0	40	0	0	0	38	0	0	0	38	0	2	0	2	0	0	0	0	0	40	0	2	0	38	0	 	0	0	40	0	2	0	8	0	30	0	0	0	0	0	0	0	0	0	 	0	0	0	0	40	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	2	0	0	0	2	0	2	50	0	28	0	14	0	42	0	62	0	2699	0	1009	0	3708	0	2703	0	1012	0	3715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	1275000	0	10	0	5	0	5	0	1	0	0	0	1	0	11	0	4	0	2	0	4	0	0	0	0	0	0	0	0	0	 	0	0	0	0	10	0
441110110061000000000	441110110	2	1.0327425388	Hockley Co. Jail	2013	74	0	0	0	74	0	1	0	0	0	3	0	58	0	16	0	0	0	0	0	74	0	0	0	16	0	0	0	16	0	58	0	0	0	0	0	58	0	74	0	46	0	28	0	 	0	0	74	0	17	0	9	0	48	0	0	0	0	0	0	0	0	0	 	0	0	0	0	74	0	0	0	0	0	1	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	81	0	61	0	14	0	75	0	64	0	1169	0	442	0	1611	0	1172	0	435	0	1607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	1440987	0	13	0	9	0	4	0	4	0	1	0	3	0	17	0	5	0	1	0	7	0	0	0	0	0	0	0	0	0	 	0	0	0	0	13	0
171042042061000000000	171042042	1	1.0088702631	Hodgeman County Jail	2013	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	 	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	2	0	3	0	0	0	3	0	8	0	93	0	0	0	93	0	93	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	32000	1	0	0	0	0	0	0	8	0	4	0	4	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	-1	-1
341047047061000000000	341047047	3	1.0410649551	Hoke County Jail	2013	178	1	0	1	178	1	1	0	5	1	10	1	159	1	19	1	0	1	0	1	178	1	0	0	22	1	0	1	22	1	156	1	144	1	12	1	0	1	178	1	128	1	50	1	 	0	1	178	1	35	1	97	1	0	1	31	1	0	1	0	1	0	1	 	0	1	15	1	178	1	10	1	10	1	5	1	0	1	 	0	1	0	1	0	1	0	1	2	1	1	1	28	1	14	204	1	147	1	16	1	163	1	200	1	1584	1	396	1	1980	1	1574	1	388	1	1962	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	3000000	1	44	1	32	1	12	1	6	1	0	1	6	1	50	1	18	1	23	1	1	1	1	1	1	1	0	1	0	1	 	0	1	0	1	44	1
101030030061000000000	101030030	2	1.0460018682	Holmes Co. Jail and Work Camp	2013	83	0	0	0	83	0	0	0	-1	1	0	0	66	0	17	0	0	0	0	0	83	0	0	0	19	1	0	1	19	1	64	1	60	1	4	1	0	1	83	0	50	1	30	1	civilorder	3	1	83	0	79	1	4	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	83	0	0	0	0	0	0	0	0	0	 	0	0	4	1	2	1	0	0	5	1	0	1	11	0	30	99	0	70	1	10	1	80	0	83	1	700	1	300	1	1000	0	-1	-1	-1	-1	1390	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	-1	-1	17	3	13	3	4	3	38	3	32	3	6	3	55	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	 	-1	-1	-1	-1	-1	-1
361038038061000000000	361038038	1	1.0105075683	Holmes County Jail	2013	30	0	0	0	30	0	1	0	1	0	0	0	22	0	8	0	0	0	0	0	30	0	0	0	15	0	0	0	15	0	15	0	15	0	0	0	0	0	30	0	13	0	17	0	 	0	0	30	0	28	0	2	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	30	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	37	0	22	0	8	0	30	0	63	0	239	0	72	1	311	0	248	1	119	1	367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	1095048	0	20	0	11	0	9	0	5	0	3	0	2	0	25	0	19	0	0	0	1	0	0	0	0	0	0	0	0	0	 	0	0	0	0	20	0
251026026062000000000	256026026	4	1.2006770782	Holmes-Humphreys Regional Corr. Fac.	2013	384	0	0	0	384	0	0	0	-1	1	0	0	383	0	1	0	0	0	0	0	384	0	0	0	307	0	0	0	307	0	77	0	65	0	12	0	0	0	384	0	373	0	11	0	 	0	0	384	0	67	0	317	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	384	0	0	0	0	0	0	0	0	0	 	0	0	307	0	0	0	0	0	77	0	0	0	384	0	23	389	0	317	0	2	0	319	0	380	0	464	0	5	0	469	0	76	0	5	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	3327497	0	52	0	40	0	12	0	11	0	4	0	7	0	63	0	1	0	51	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	52	0
281045045061000000000	281045045	1	1.0271971655	Holt Co. Jail	2013	13	0	0	0	13	0	0	0	-1	1	2	0	12	0	1	0	0	0	0	0	13	0	0	0	5	0	0	0	5	0	8	0	8	0	0	0	0	0	13	0	4	0	9	0	 	0	0	13	0	10	0	0	0	2	0	1	0	0	0	0	0	0	0	 	0	0	0	0	13	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	13	0	9	0	0	0	9	0	22	0	22	0	4	0	26	0	21	0	4	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	13500	0	7	0	0	0	7	0	2	0	2	0	0	0	9	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	7	0
261044044061000000000	261044044	1	1.0338247347	Holt County Jail	2013	5	0	0	0	5	0	1	0	1	0	0	0	4	0	1	0	0	0	0	0	5	0	0	0	4	0	0	0	4	0	1	0	1	0	0	0	0	0	5	0	4	0	1	0	 	0	0	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	5	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	0	10	0	1	0	11	0	16	0	229	0	67	0	296	0	224	0	66	0	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	229000	0	5	0	1	0	4	0	1	0	1	0	0	0	6	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	5	0
022009001061000000000	022009001	1	1	Homer City Jail	2013	0	0	0	0	0	0	0	0	-1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	2	0	1	0	3	0	7	0	477	0	169	0	646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	717945	0	6	0	6	0	0	0	1	0	1	0	0	0	7	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	Portuguese	1	0	0	0	6	0
012037012061000000000	012037012	1	1.1324787021	Homewood City Jail	2013	11	0	0	0	11	0	0	0	-1	1	0	0	8	0	3	0	0	0	0	0	11	0	0	0	5	1	0	0	5	1	6	1	6	1	0	0	0	0	11	0	0	0	11	1	 	0	0	11	0	2	0	9	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	11	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	22	0	18	1	6	1	24	0	24	0	1368	0	728	0	2096	0	1372	1	730	1	2102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	200000	1	8	0	5	0	3	0	0	0	0	0	0	0	8	0	5	0	3	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	8	0
